location,1564139796,(38.708423371, -9.136774386),63.96801851596683,4.9
device,1564139796,78:02:F8:08:42:0B,"mi George  kanterbury",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564139797,30:5A:3A:16:9B:E0,"ASUS_Z00AD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564139804,4F:ED:CF:14:9F:A8,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,6A:41:AD:E7:CF:41,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,45:45:8A:27:FD:CA,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,7D:E1:99:38:AE:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,40:35:75:03:44:7A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,4B:28:09:DA:F0:CE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,5B:70:AD:16:4E:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,67:AA:68:BC:20:0A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,6E:0F:77:71:F8:81,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,6D:53:E6:4E:62:33,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,4E:B9:36:9D:5B:E1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,5C:68:3C:61:10:86,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,70:BA:97:28:A1:B2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,5F:5D:EF:98:C1:2D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139805,6F:ED:CC:27:1F:1F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,7B:69:57:E4:47:F6,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,76:1A:4D:54:03:F7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,7F:51:09:B5:C5:9D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,54:8D:99:D1:5A:1B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,48:86:76:CA:01:27,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139806,5F:A3:70:25:D2:2D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564139815,5D:36:39:22:22:63,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
