location,1564916641,(38.709633512, -9.133560242),72.68095863501088,24.0
location,1564916675,(38.709756040, -9.133885874),95.56959598640402,48.0
device,1564916676,50:56:7A:E7:21:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,64:B3:3D:6C:AE:81,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,61:0E:86:D1:5C:6D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,59:F9:F7:56:5D:C2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,7A:B1:BA:D2:08:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,58:1D:1D:1B:8C:12,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,4E:A7:94:23:7B:FE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,D0:31:B0:08:4A:57,"Charge 3",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916676,DC:90:88:0F:80:52,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916676,64:A2:F9:B6:20:22,"s_tasbem",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916677,5B:9B:D8:56:F4:8E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916677,20:47:DA:6A:77:5A,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916677,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916678,20:47:DA:6A:77:5A,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916679,79:F9:42:2B:29:8B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916682,78:AA:E7:A2:7C:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916683,40:F7:94:12:EB:57,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916684,58:51:93:00:01:CD,"Goodis Xplosion",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_WEARABLE_HEADSET
device,1564916685,6E:2C:C6:0E:0F:4F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916685,42:8D:3E:50:B0:C5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564916711,(38.709521403, -9.133611661),56.8937659139188,64.0
device,1564916714,64:B3:3D:6C:AE:81,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916715,50:56:7A:E7:21:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916715,42:8D:3E:50:B0:C5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916715,78:AA:E7:A2:7C:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916715,57:06:06:20:B8:E4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916715,20:47:DA:6A:77:5A,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916716,DC:90:88:0F:80:52,"brunotxx",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916716,7F:4F:29:9A:B5:80,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916716,40:F7:94:12:EB:57,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916717,4D:28:4C:53:D0:04,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916717,D0:31:B0:08:4A:57,"Charge 3",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916717,58:1D:1D:1B:8C:12,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916717,58:51:93:00:01:CD,"Goodis Xplosion",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_WEARABLE_HEADSET
device,1564916719,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564916719,B8:0E:98:9F:A0:0E,"bd",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564916722,75:CD:32:2C:DE:70,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
