location,1564653832,(38.709693571, -9.133751081),75.58223881479353,4.9
device,1564653830,88:BF:E4:2B:30:4D,"HUAWEI Y5 2018",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564653831,D8:63:75:CE:09:90,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564653838,56:DF:35:EC:CE:3A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653838,71:B4:F9:EF:07:F5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653838,59:9E:39:9C:54:43,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,59:EF:BA:CB:6D:0C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,70:D7:9A:B1:22:0D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,4E:1C:73:D4:0B:E1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,E4:04:39:5C:B8:4A,"TomTom GPS Watch",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,69:D2:5B:26:97:DB,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,71:97:A8:70:A1:0E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,40:70:D3:CF:02:28,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,65:24:D4:0D:82:E7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,7E:AE:35:49:0B:8A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,59:7D:11:95:35:72,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,65:67:96:1B:87:F9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653839,67:C3:D1:88:A9:FF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,55:33:AD:1D:3E:47,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,46:22:11:BE:29:C7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,6E:C4:20:81:1B:31,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,6F:79:70:44:3F:D7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,69:C6:5A:E6:E1:E9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653840,75:66:DC:79:04:80,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653843,7C:03:AB:26:A4:8D,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564653848,48:72:CD:54:44:09,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653848,47:ED:0A:2F:26:F3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653848,25:6B:FF:3A:DA:4E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653848,56:49:99:B9:A0:A8,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653849,59:72:74:FF:73:ED,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653849,6F:7F:62:C7:8C:09,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653849,CF:BF:B2:0D:9A:FE,"vívosmart HR",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653851,48:20:86:FF:88:30,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653861,D8:63:75:CE:09:90,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564653863,94:87:E0:87:6E:23,"Mi Phone",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564653868,47:7B:E5:4A:F7:32,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,55:33:AD:1D:3E:47,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,69:D2:5B:26:97:DB,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,71:B4:F9:EF:07:F5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,59:EF:BA:CB:6D:0C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,7E:AE:35:49:0B:8A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,67:C3:D1:88:A9:FF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,7C:8B:50:D0:29:4D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,69:C6:5A:E6:E1:E9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653868,6F:7F:62:C7:8C:09,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564653869,56:DF:35:EC:CE:3A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
