location,1564913968,(38.697517223, -9.205871633),63.10944597888738,23.460949
device,1564913967,54:7F:54:5D:80:7F,"TPA 49922",DEVICE_TYPE_CLASSIC,PHONE,PHONE_CORDLESS
device,1564913968,C4:9F:4C:56:14:6B,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913968,04:B1:67:10:87:17,"ramon",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913968,4C:49:E3:FB:48:32,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913969,2C:5B:B8:C7:DF:8A,"OPPO R7s",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913970,14:6B:BA:1A:56:CF,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913972,A4:50:46:2A:A6:76,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564913974,5E:84:46:DB:5E:79,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913974,7D:66:A7:B4:12:7A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913974,7D:93:F1:61:91:D9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913974,7F:9C:5B:DA:4F:D4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,40:C7:16:4C:17:16,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,59:C2:78:91:C2:1C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,57:F3:1F:49:C0:9C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,7D:55:2F:54:83:E7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,6B:A0:85:7D:42:33,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,5E:36:4A:20:8D:EF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,49:F0:C9:6F:FF:EA,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,56:30:4D:F6:D0:40,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,6B:4A:55:EE:25:8D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564913975,43:8C:89:DD:23:5B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
