location,1564568047,(38.709749687, -9.133513055),86.22747648693621,4.9
device,1564568047,80:35:C1:67:E3:EE,"Redmi ",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564568050,20:A6:0C:40:7C:18,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564568053,68:F8:ED:B1:23:78,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,51:47:46:0C:D3:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,69:84:70:A8:FA:37,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,7A:AB:E9:40:EF:84,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,4A:F6:36:92:46:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,44:1A:E5:3D:AD:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,52:7D:66:BF:0D:90,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568053,4E:FC:63:B1:90:6E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568054,5D:5C:48:E1:C2:95,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568064,49:96:F8:4B:2F:7E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568065,58:AE:14:1D:26:E4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568066,51:CF:8D:1D:2C:06,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568066,52:66:3E:25:50:27,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568079,80:35:C1:67:E3:EE,"Redmi ",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564568083,44:1A:E5:3D:AD:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568083,68:F8:ED:B1:23:78,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568083,7A:AB:E9:40:EF:84,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568083,54:D6:8A:88:7F:A1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568083,51:47:46:0C:D3:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568084,6A:21:03:03:4C:8C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568084,60:1A:F3:7A:C1:C2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568093,5B:B2:6F:63:A9:8B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568112,B8:94:36:84:9F:4A,"HUAWEI Y5 2018",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564568112,5B:B2:6F:63:A9:8B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568112,68:F8:ED:B1:23:78,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568112,54:D6:8A:88:7F:A1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568112,44:1A:E5:3D:AD:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568113,7A:AB:E9:40:EF:84,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564568113,49:96:F8:4B:2F:7E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
