location,1564392542,(38.697399285, -9.205671421),110.37734622042626,4.9
device,1564392534,A4:71:74:E7:63:6A,"HUAWEI P9 lite",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564392534,FC:58:FA:16:4C:75,"ACTIA BT",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_WEARABLE_HEADSET
device,1564392538,F4:B7:B3:06:06:FB,"vivo Y66L",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564392539,48:2C:A0:B5:E1:5D,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564392539,00:E0:0C:5C:E1:82,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_CELLULAR
device,1564392541,6E:B2:50:C0:4F:9D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392541,41:56:F9:5B:F0:37,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392541,77:E0:C9:8B:91:38,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,5D:A1:62:62:48:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,48:98:57:03:3C:D2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,65:5F:60:E3:18:BD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,68:47:49:25:46:57,"lime-C4419508",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,7F:CA:C4:B4:7A:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,52:56:F4:8D:F0:E6,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,D3:A3:E4:5D:F3:DE,"Voi_Scooter_IoT",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,73:C2:6E:55:97:5A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,78:3E:A0:1D:B9:BD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,75:0D:56:5D:E3:DA,"LG Stylus2",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392542,6C:C3:74:EF:BA:AA,"lime-185C1D93",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392543,7B:EA:34:F6:0C:66,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392543,74:AA:3A:36:1A:7E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392544,00:12:1C:A8:21:48,"null",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_HANDSFREE
device,1564392552,DF:AA:79:FA:34:6C,"Forerunner 235",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392552,5A:06:16:14:B8:B9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392552,4E:BD:AE:ED:10:13,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392552,5C:DC:9B:CC:82:5E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392552,63:7B:AE:D5:3D:48,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392553,4A:3E:E0:05:FA:24,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392553,73:09:56:42:4B:3B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392553,5E:9B:11:5D:EA:CB,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392553,71:F2:8B:92:CA:A3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392554,6C:C3:74:F0:AC:5B,"lime-91AF8900",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392554,44:89:7E:4B:29:D9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564392602,(38.697369652, -9.205668757),106.99603602010757,15.343401
device,1564392594,A4:71:74:E7:63:6A,"HUAWEI P9 lite",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564392594,F4:B7:B3:06:06:FB,"vivo Y66L",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564392598,FC:58:FA:16:4C:75,"ACTIA BT",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_WEARABLE_HEADSET
device,1564392601,65:5F:60:E3:18:BD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392601,5C:DC:9B:CC:82:5E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392601,5E:9B:11:5D:EA:CB,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392601,69:D4:D9:10:1C:04,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392601,4A:3E:E0:05:FA:24,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392601,6A:06:AD:17:94:7C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,7F:CA:C4:B4:7A:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,78:3E:A0:1D:B9:BD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,5A:E4:9F:C0:99:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,6C:C3:74:EF:BA:AA,"lime-185C1D93",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,5D:A1:62:62:48:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,71:F2:8B:92:CA:A3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564392602,68:47:49:25:46:57,"lime-C4419508",DEVICE_TYPE_LE,UNCATEGORIZED,
