location,1564576869,(38.762616157, -9.093567675),40.61340611833362,48.0
location,1564576924,(38.762504917, -9.093974857),113.8424220556162,24.0
device,1564576926,6C:C3:74:F1:B0:0E,"lime-BEB5559A",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,7E:F6:E1:28:B8:2F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,48:57:96:3E:7D:79,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,AC:9A:22:90:75:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,71:AD:66:2C:73:89,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,53:85:EF:52:EE:23,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,73:82:A8:9E:64:21,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,72:9A:D5:30:B4:D7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,4B:5C:5F:6B:A6:70,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,7B:58:46:E4:83:A5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,41:BC:46:7B:E6:44,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576926,6C:EF:65:86:38:D7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576928,68:DB:15:56:6A:28,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576928,71:6B:C4:54:AC:B2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576928,5B:FC:ED:B0:48:61,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576928,62:D1:24:3E:9E:15,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576929,5B:97:C6:B9:85:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576929,76:1B:AB:DE:A3:A5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576929,61:37:C9:D6:13:A5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576929,59:EE:0D:2D:59:5C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576930,88:4A:EA:6B:58:ED,"smiity.com",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576930,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564576934,6A:D0:83:01:F6:75,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576934,51:A5:A6:DA:DA:C5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576934,50:3A:11:76:AE:05,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576935,46:B8:5E:25:9D:4E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564576958,(38.762604762, -9.093869759),94.22073873024618,8.0
device,1564576969,62:D1:24:3E:9E:15,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,73:82:A8:9E:64:21,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,AC:9A:22:90:75:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,7E:F6:E1:28:B8:2F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,7F:E7:23:BF:D9:28,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,60:CE:67:DE:96:24,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,46:B8:5E:25:9D:4E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,4B:5C:5F:6B:A6:70,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,5B:FC:ED:B0:48:61,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,5B:97:C6:B9:85:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,7A:B3:B2:78:44:3A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,76:1B:AB:DE:A3:A5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,51:A5:A6:DA:DA:C5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576969,74:F6:A4:58:22:A9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576970,71:6B:C4:54:AC:B2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576970,72:9A:D5:30:B4:D7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564576970,72:B9:E2:C8:E6:45,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
