location,1566212653,(38.708724824, -9.137087235),72.34629993978888,4.9
device,1566212643,20:47:DA:1E:9E:82,"MaRedmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212643,E0:DC:FF:0A:8D:D3,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212644,E4:46:DA:DD:EB:93,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212644,0C:98:38:CA:50:E8,"Tami Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212644,A4:9B:4F:E1:A7:C2,"Huawei Nathalie ",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212644,A4:50:46:1D:6D:5E,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212646,CB:CA:F4:01:07:2E,"TWS-i7",DEVICE_TYPE_CLASSIC,AUDIO_VIDEO,AUDIO_VIDEO_WEARABLE_HEADSET
device,1566212651,73:43:C6:66:24:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212651,73:29:F2:6D:16:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212651,5A:6F:96:71:05:EA,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212651,41:AD:C0:92:57:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212651,5D:BF:C1:DA:2C:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212652,64:C7:86:EA:A9:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212652,45:6B:E0:E7:99:6F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212652,5A:5C:5E:95:17:57,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212652,40:9E:59:E6:0C:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212652,72:14:7B:80:40:C0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212653,56:23:95:39:40:41,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212653,FF:9F:B8:CD:EB:6D,"MI Band 2",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212653,53:B1:60:CB:54:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212653,55:A5:6F:EA:60:8F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212653,5C:FA:6A:35:5C:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212661,49:08:43:14:11:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212661,74:3D:74:9C:3E:75,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1566212683,(38.708709554, -9.137081762),64.83855058159679,4.9
device,1566212673,E0:DC:FF:0A:8D:D3,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212673,E4:46:DA:DD:EB:93,"Xiaomi Mi Máx 2 Santi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212675,20:47:DA:1E:9E:82,"MaRedmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212676,0C:98:38:CA:50:E8,"Tami Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212676,A4:9B:4F:E1:A7:C2,"Huawei Nathalie ",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212681,66:3E:24:01:B6:9A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212681,64:C7:86:EA:A9:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212681,5C:FA:6A:35:5C:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212681,45:6B:E0:E7:99:6F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212681,73:43:C6:66:24:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,56:23:95:39:40:41,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,72:14:7B:80:40:C0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,53:7A:C4:BE:08:89,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,DE:69:CE:B4:52:4E,"Mi Band 3",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,41:AD:C0:92:57:7B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,49:08:43:14:11:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,5E:2D:5E:F1:2E:6B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212682,FF:9F:B8:CD:EB:6D,"MI Band 2",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212684,A4:50:46:1D:6D:5E,"POCOPHONE",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212691,5D:BF:C1:DA:2C:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212703,0C:98:38:CA:50:E8,"Tami Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212703,A4:50:46:1D:6D:5E,"POCOPHONE",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212703,20:47:DA:1E:9E:82,"MaRedmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212703,E0:DC:FF:0A:8D:D3,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212705,E4:46:DA:DD:EB:93,"Xiaomi Mi Máx 2 Santi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212711,6A:55:77:48:A0:20,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212711,7A:46:0D:B4:2E:9E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212711,72:14:7B:80:40:C0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212712,65:72:BA:10:D0:ED,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212712,4A:08:8E:B9:3E:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212712,73:43:C6:66:24:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212712,64:C7:86:EA:A9:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212712,4B:89:0B:D7:AC:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212713,53:7A:C4:BE:08:89,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212722,DC:46:58:B0:D3:18,"Gear S3 (190C) LE",DEVICE_TYPE_LE,WEARABLE,WEARABLE_WRIST_WATCH
device,1566212722,4E:46:18:B1:13:79,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212724,4C:CE:F9:EC:A7:E7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1566212743,(38.708696325, -9.137084657),65.65754961036146,4.9
device,1566212733,E0:DC:FF:0A:8D:D3,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212734,20:47:DA:1E:9E:82,"MaRedmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212737,0C:98:38:CA:50:E8,"Tami Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212740,E4:46:DA:DD:EB:93,"Xiaomi Mi Máx 2 Santi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212740,FF:9F:B8:CD:EB:6D,"MI Band 2",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212740,4C:CE:F9:EC:A7:E7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212740,53:B1:60:CB:54:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212740,53:7A:C4:BE:08:89,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212740,6A:55:77:48:A0:20,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,40:9E:59:E6:0C:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,4B:89:0B:D7:AC:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,64:C7:86:EA:A9:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,45:A3:41:6F:15:F0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,7A:B5:9A:4D:BE:5B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,4A:08:8E:B9:3E:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,56:C0:A7:54:79:1E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,7A:46:0D:B4:2E:9E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212741,DC:46:58:B0:D3:18,"Gear S3 (190C) LE",DEVICE_TYPE_LE,WEARABLE,WEARABLE_WRIST_WATCH
device,1566212741,EC:00:D6:42:1F:89,"Galaxy Watch Active (6FC4) LE",DEVICE_TYPE_LE,WEARABLE,WEARABLE_WRIST_WATCH
device,1566212746,C0:EE:FB:4A:B9:CB,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212750,5A:4C:03:4E:CA:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212751,40:8D:AC:16:FD:0B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212751,58:84:F6:FD:40:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212751,6C:10:71:3C:E3:D9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212752,65:72:BA:10:D0:ED,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212753,76:E8:0B:30:86:3F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1566212773,(38.708711926, -9.137067733),67.16658028773963,4.9
device,1566212763,0C:98:38:CA:50:E8,"Tami Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212763,20:47:DA:1E:9E:82,"MaRedmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212764,E0:DC:FF:0A:8D:D3,"QCOM-BTD",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212764,E4:46:DA:DD:EB:93,"Xiaomi Mi Máx 2 Santi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212767,C0:EE:FB:4A:B9:CB,"OnePlus2",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1566212771,7A:B5:9A:4D:BE:5B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,40:8D:AC:16:FD:0B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,76:23:3B:EA:12:6A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,45:A3:41:6F:15:F0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,4C:19:C5:58:96:C3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,5A:4C:03:4E:CA:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,53:7A:C4:BE:08:89,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,7A:46:0D:B4:2E:9E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,58:84:F6:FD:40:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,7F:FD:F1:A3:D5:3C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,65:72:BA:10:D0:ED,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,56:C0:A7:54:79:1E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,EC:00:D6:42:1F:89,"Galaxy Watch Active (6FC4) LE",DEVICE_TYPE_LE,WEARABLE,WEARABLE_WRIST_WATCH
device,1566212771,76:E8:0B:30:86:3F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,76:AA:66:2C:1C:A3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,53:B1:60:CB:54:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,40:9E:59:E6:0C:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212771,4B:D4:18:6D:60:30,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,6A:55:77:48:A0:20,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,43:02:24:41:23:F9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,4B:89:0B:D7:AC:B4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,4C:CE:F9:EC:A7:E7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,49:B9:94:17:45:33,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,6B:2B:0D:1F:B4:53,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1566212772,DC:46:58:B0:D3:18,"Gear S3 (190C) LE",DEVICE_TYPE_LE,WEARABLE,WEARABLE_WRIST_WATCH
