location,1564491409,(38.762589353, -9.094223050),49.36906071647861,16.0
location,1564491447,(38.762711147, -9.094076924),127.98631248707245,32.0
device,1564491447,76:09:FC:21:9C:47,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,56:D4:23:8C:BD:ED,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,7B:4A:26:2D:E2:C9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,6D:C4:29:DA:4D:02,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,51:F6:CA:50:5E:F2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,5F:65:90:B4:2C:2A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,40:52:32:E9:3C:9D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,64:EB:0C:E7:4D:5A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,4E:36:E4:60:08:96,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,58:45:4A:22:71:A7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,4C:B4:67:17:6B:EA,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,5A:02:BC:12:36:F9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,4E:8A:1C:73:D4:A5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,6F:7F:D6:D0:7B:47,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491447,88:4A:EA:6A:8E:5D,"smiity.com",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491448,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564491448,74:02:1F:66:D8:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491448,E3:27:60:7A:54:BC,"H149_scooter",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491448,C8:E4:44:9F:F7:26,"Charge 2",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491449,7C:F0:CB:66:BD:B9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491450,50:8F:4C:E1:A5:3F,"Redmi",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564491451,56:65:E5:4A:EA:8F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491451,7F:9E:FD:6F:B0:82,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491451,72:F1:79:69:F2:63,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491451,56:82:01:26:35:01,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564491451,79:9D:26:59:0B:F8,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
