location,1564828328,(38.709402771, -9.133621460),21.94161312580506,64.0
device,1564828356,5A:EF:45:FC:BF:9C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828356,62:AF:2F:D0:82:87,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828357,4F:2E:C0:39:1C:25,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828357,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564828357,75:00:E1:DA:CC:E2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828357,74:F7:4F:D3:D9:5A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828357,28:11:A5:59:F5:23,"LE-reserved_C",DEVICE_TYPE_DUAL,UNCATEGORIZED,
device,1564828357,C0:28:8D:4D:F5:30,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828358,B0:6F:E0:36:DE:AF,"Toto A50",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564828359,40:82:81:9F:58:58,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828359,58:10:7E:45:02:2D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828359,6C:F9:8E:92:95:44,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828360,C4:9B:9A:67:03:33,"Alta HR",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828361,78:77:36:B3:EA:66,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828361,5D:58:18:F7:47:29,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564828364,(38.709352207, -9.133655868),87.4742160319365,32.0
device,1564828363,7D:5A:D2:F5:5C:81,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828364,51:89:54:67:80:6F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564828400,(38.709747068, -9.133385632),79.26463278072038,16.0
device,1564828399,7D:5A:D2:F5:5C:81,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,74:F7:4F:D3:D9:5A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,4F:2E:C0:39:1C:25,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,78:77:36:B3:EA:66,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,5A:EF:45:FC:BF:9C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,74:E8:B3:A3:84:22,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,5D:58:18:F7:47:29,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,60:F8:1C:B3:C4:3F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828399,53:5B:4B:4A:55:1E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828400,6C:F9:8E:92:95:44,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828400,28:11:A5:59:F5:23,"LE-reserved_C",DEVICE_TYPE_DUAL,UNCATEGORIZED,
device,1564828400,76:31:81:05:B0:4E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828400,6C:08:D8:B0:48:13,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564828400,75:00:E1:DA:CC:E2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
