location,1564138094,(38.709677870, -9.133532903),59.86640298382825,48.0
device,1564138124,57:C9:09:0E:6B:67,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,67:02:D7:1E:8B:E3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,69:2E:AC:13:B7:88,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,58:C7:57:CA:57:FF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,42:80:83:D1:52:83,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,4D:44:82:51:E2:1C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,4A:30:64:C5:85:0B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,41:51:08:25:EA:84,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,5A:03:A3:23:58:0B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,4E:F9:64:BD:78:9F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,70:54:81:EC:86:D0,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,71:B5:A2:72:1D:3D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,47:85:7E:19:EF:4B,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,58:C4:ED:92:4E:44,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138124,6D:3A:DC:7B:10:13,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138125,4C:CA:C5:97:25:76,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138125,79:FF:B9:1D:04:49,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138125,50:11:13:0D:EA:EE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138125,73:94:53:01:C6:26,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138126,24:2E:02:53:53:CF,"TRANSPORT57167",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564138126,68:D2:EB:0C:6F:0E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138127,7C:82:70:A1:D2:F7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138127,77:85:72:3A:1A:41,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138127,50:58:53:77:F1:AF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138130,68:67:99:3C:8C:D2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138131,69:34:89:19:82:D4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138131,53:7A:2A:CC:40:6C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138131,71:0B:82:58:45:D7,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564138133,FF:DD:A7:F4:0F:E5,"Versa",DEVICE_TYPE_LE,UNCATEGORIZED,
location,1564138144,(38.709971164, -9.133502925),-13.035397896774837,48.0
