location,1564840152,(38.762445038, -9.094153561),54.87762257270515,4.7
device,1564840152,0C:2C:54:02:9A:0D,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564840154,00:1B:98:6B:F2:D3,"null",DEVICE_TYPE_CLASSIC,PHONE,PHONE_CELLULAR
device,1564840159,7F:70:CB:86:4B:D2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840159,4E:E3:48:13:B6:42,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840159,5E:46:2F:DD:8A:67,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840159,7C:58:F0:8D:28:79,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840159,73:73:84:BF:0E:5A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,5E:F9:FA:6B:0E:54,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,4F:45:09:73:74:A2,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,71:D0:9A:ED:AE:02,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,57:3B:60:02:0F:D9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,51:A2:59:93:DB:5F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,70:C6:43:73:85:C4,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,72:80:B3:05:2A:EC,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,41:8F:AB:45:80:47,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,78:24:91:96:39:07,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,44:7E:6F:DC:5C:55,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,74:90:76:EC:3D:29,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,61:8A:95:94:96:8A,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,50:A7:40:93:A0:29,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,6B:AC:F1:4C:48:D5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564840160,5C:46:74:5C:24:71,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
